station,Date,Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar_radiation,Next_Tmax,Next_Tmin
6,2013-07-13,26.1,22.8,83.25897217,94.29018402,26.86844492,24.62401567,9.556637386,38.21425076,0.931855291,0.77501723,0.806722701,0.622010275,3.43306728,0.460800091,0.140835329,0.0,37.5102,127.042,54.6384,0.1457,5757.363281,26.5,23.5
7,2013-07-13,25.7,22.2,64.03771494966634,96.8011322,25.73488345,24.43389356,9.489795476,34.22158285,0.895903844,0.840122168,0.84248832,0.582389495,12.4107606,0.589268101,1.085073842,0.0,37.5776,126.838,12.37,0.0985,5733.377441,25.6,23.2
8,2013-07-13,25.8,23.2,84.24219513,94.76799774,26.60536418,24.66918377,10.50766557,41.17771874,0.867512908,0.816577967,0.799069978,0.710977338,1.035003862,0.306749884,0.087719493,0.0,37.4697,126.91,52.518,1.5629,5746.33252,25.9,23.3
9,2013-07-13,25.2,22.5,88.32806396,96.5406723,26.04363677,24.42358837,10.72964515,46.3094904,0.829949859,0.82618467,0.776653677,0.700348358,3.008761461,0.274845066,0.209888962,0.0,37.4967,126.826,50.9312,0.4125,5761.527344,25.4,22.6
10,2013-07-13,25.3,22.8,86.78890991,96.97237396,25.51280502,23.94486902,11.76417317,42.27643853,0.863075993,0.782848266,0.779456327,0.681130266,2.763877902,0.328816665,0.069802421,0.0,37.4562,126.955,208.507,5.1782,5764.948242,25.4,22.9
11,2013-07-13,25.7,22.9,84.14085388,95.00032043,26.94758976,24.51362722,8.82528913,39.18311427,0.935582118,0.774845692,0.843653179,0.29974117123819094,5.832220875,0.673409589,0.311870006,0.0,37.5372,127.085,28.7,0.6233,5749.513672,26.5,23.5
12,2013-07-13,24.9,24.019624413145543,88.07164001,95.27197266,25.59779555,24.04510817,10.03910639,44.15260363,0.921107858,0.789222244,0.851747072,0.725185369,5.17228315,0.541741913,0.49340946,0.0,37.5507,126.988,132.118,0.5931,5807.455078,23.9,22.1
13,2013-07-13,25.8,22.9,64.03771494966634,94.86562347,26.34164975,24.16363027,8.716371198,45.04642928,0.944556591,0.783822546,0.877048138,0.690752222,7.918098585,0.874443268,0.857784703,0.0,37.5776,127.083,59.8324,2.6865,5743.13623,26.0,23.2
14,2013-07-13,25.6,22.9,83.7599411,94.35988617,26.75497596,24.98775318,10.30260287,40.78776633,0.893107053,0.815262232,0.809343232,0.643283818,1.895989073,0.368608507,0.147205271,0.0,37.4967,126.927,30.968,0.618,5741.736816,25.8,23.2
15,2013-07-13,25.2,21.9,87.54224396,94.49475098,26.33057552,24.65800091,8.96718508,43.05820521,0.91582539,0.832875363,0.861359495,0.67245241,6.860663163,0.459195043,0.1492946584117647,0.0,37.5507,126.937,30.0464,0.8552,5752.317383,25.3,22.7
16,2013-07-13,25.4,22.2,85.04129028,95.84748077,26.6942698,24.49033441,10.85114727,49.89378858,0.843566114,0.73058283,0.772556628,0.29974117123819094,3.182713154,0.365397354,0.1492946584117647,0.0,37.4697,126.995,82.2912,2.2579,5740.28418,25.7,22.8
17,2013-07-13,25.1,22.3,89.4381485,96.93263245,26.02621453,23.73141969,8.781044692,38.82592125,0.940799478,0.845068599,0.858531285,0.642897678,17.93853373,1.306493102,1.639624183,0.0,37.6181,127.099,53.4712,0.697,5756.279297,25.4,22.8
18,2013-07-13,25.8,22.8,83.70602417,95.30581665,26.98842891,24.48326682,9.479212801,47.14342585,0.899858264,0.742517802,0.767637632,0.590011893,3.272250473,0.392194007,0.086830129,0.0,37.4832,127.024,56.4448,1.2313,5746.825195,26.6,23.8
19,2013-07-13,25.1,22.1,89.24975586,95.56724548,25.71645872,24.34038775,8.770109832,39.78183802,0.925305519,0.866751966,0.886056132,0.693864314,11.65508553,0.658967152,0.94751643,0.0,37.5776,126.938,75.0924,1.7678,5779.14209,25.0,22.9
20,2013-07-13,25.6,22.4,94.34469604,99.39278412,25.22715584,23.92190743,15.64293937,9.147358713,0.935881091,0.858735343,0.943368547,0.725633842,18.84156932,1.420911493,2.191026632,0.000317545,37.6181,127.004,146.554,4.7296,5820.243164,25.1,23.0
21,2013-07-13,25.3,22.7,64.03771494966634,94.50343323,26.68041948,24.60147073,9.465763112,48.27930903,0.934622053,0.769854206,0.874673428,0.685685822,4.533574923,0.630426273,0.484082904,0.0,37.5507,127.04,26.298,0.5721,5744.150391,25.4,22.8
22,2013-07-13,26.1,22.8,83.06518555,95.19161224,27.25147429,24.68518852,8.841720184,31.81814116,0.917315443,0.760441327,0.818959059,0.29974117123819094,5.01942631,0.543749758,0.122976209,0.0,37.5102,127.086,21.9668,0.1332,5736.805176,27.2,23.5
23,2013-07-13,26.2,22.6,87.95830536,94.36458588,26.30978696,24.73344582,9.386643489,37.07804974,0.894044366,0.837396605,0.80366029,0.564162315,6.923482495,0.326090194,0.384356061,0.0,37.5372,126.891,15.5876,0.1554,5735.630371,26.3,23.4
24,2013-07-13,26.0,22.5,85.91029358,93.95206451,26.56067971,24.9116757,9.644188563,40.45131938,0.895706693,0.821294125,0.806866098,0.589803906,3.559208213,0.349108818,0.264247161,0.0,37.5237,126.909,17.2956,0.2223,5734.145996,26.0,23.5
25,2013-07-13,25.8,23.0,64.03771494966634,93.85165405,26.81284265,24.96762555,9.136137605,42.41667418,0.90441241,0.794632446,0.821840359,0.29974117123819094,3.419951631,0.412244725,0.227692692,0.0,37.5237,126.97,19.5844,0.2713,5739.846191,25.9,23.5
1,2013-07-14,23.1,24.019624413145543,72.98562622,98.90575409,28.23172559,22.61471464,10.3746833,54.3187162,0.79203267,0.789054801,0.336950495,0.385885523,5.799428898,0.874443745,0.0,0.0,37.6046,126.991,212.335,2.785,5868.59668,26.1,22.0
2,2013-07-14,25.5,23.3,66.62519073,97.57456207,30.32213331,23.36864853,7.07414335,42.54961679,0.782735324,0.825384421,0.309576491,0.29974117123819094,4.76518361,0.572362293,0.0,0.0,37.6046,127.032,44.7624,0.5141,5740.896484,28.6,23.3
3,2013-07-14,25.4,23.0,62.26183319,95.04481506,30.71384025,23.57854449,7.259632955,25.19266258,0.749595794,0.79377323,0.329414647,0.377143381,3.842460911,0.376520671,0.0,0.0,37.5776,127.058,33.3068,0.2661,5735.222656,29.1,23.4
4,2013-07-14,25.7,23.8,71.97304535,99.76486206,30.03279227,23.1684644,7.934516311,57.45791002,0.732329778,0.859970007,0.230098869,0.327324934,8.917670427,0.735095166,0.0,0.001826035,37.645,127.022,45.716,2.5348,5728.316406,29.5,23.6
5,2013-07-14,26.0,23.9,71.29299927,96.3991394,29.96937719,23.27170176,6.849237561,59.50925772,0.71657532,0.768319094,0.34022957,0.328104304,5.793647802,0.288048073,0.0,0.0,37.5507,127.135,35.038,0.5055,5730.027832,26.6,23.2
6,2013-07-14,26.5,23.5,65.5499649,94.1817627,30.22166688,23.52022084,6.908037563,30.76663331,0.757333481,0.644291304,0.383094574,0.366234526,2.843876128,0.462615351,0.1492946584117647,0.0,37.5102,127.042,54.6384,0.1457,5744.228027,29.8,23.9
7,2013-07-14,25.6,23.2,73.80495453,96.07305145,29.04950584,23.88374596,8.310283403,67.45005429,0.76275225,0.615757006,0.311855821,0.29974117123819094,7.978789253,1.713287796,0.1492946584117647,0.0,37.5776,126.838,12.37,0.0985,5720.304688,29.8,23.9
8,2013-07-14,25.7,24.019624413145543,66.2118454,94.55465698,30.1089886,23.80021269,8.466151476,46.75529492,0.768288829,0.594724916,0.263929159,0.328765935,1.847570966,0.549176236,0.0,0.0,37.4697,126.91,52.518,1.5629,5733.061523,29.6,24.2
9,2013-07-14,25.1,22.6,64.03771494966634,96.64041138,29.31896988,23.47555795,8.908666432,75.65768717,0.700620797,0.658279147,0.272637568,0.343012962,2.74531773,0.655569757,0.0,0.000674925,37.4967,126.826,50.9312,0.4125,5748.505859,29.7,23.1
10,2013-07-14,25.2,23.0,68.67132568,96.39491272,29.02278412,22.86865643,8.906458696,62.10914661,0.701092158,0.507403914,0.267785898,0.320791047,1.883176911,0.477068001,0.1492946584117647,0.0,37.4562,126.955,208.507,5.1782,5750.477539,28.6,23.3
11,2013-07-14,26.5,23.6,65.83689117,94.6867981,30.31848163,23.52004027,7.000118246,32.23524868,0.717567015,0.757800939,0.366306233,0.29974117123819094,4.258385982,0.377265106,0.0,0.0,37.5372,127.085,28.7,0.6233,5736.588867,29.9,23.8
12,2013-07-14,24.0,22.2,64.03771494966634,95.38809204,29.70453817,23.12111831,8.38079085,31.42477175,0.753359469,0.688299298,0.381352034,0.37232132,3.947276862,0.622447431,0.0,0.0,37.5507,126.988,132.118,0.5931,5794.26709,28.7,22.9
13,2013-07-14,25.6,23.5,62.89193344,95.37380219,30.45246381,23.43284176,6.781874637,31.17770443,0.706970894,0.76030155,0.353046762,0.385995645,5.960836472,0.287845123,0.0,0.0,37.5776,127.083,59.8324,2.6865,5729.839844,29.7,24.0
14,2013-07-14,25.5,23.4,62.66975021,93.73557281,30.65734809,23.93566506,8.394577781,27.10064147,0.789768964,0.593565566,0.273913769,0.338571279,2.469467338,0.562030387,0.0,0.0,37.4967,126.927,30.968,0.618,5728.624512,30.3,24.1
15,2013-07-14,25.2,22.8,63.68660355,95.42205048,30.40447645,23.86149188,8.193912923,31.86890507,0.828503807,0.633555659,0.345930419,0.363019496,4.733460639,0.828112761,0.0,0.0,37.5507,126.937,30.0464,0.8552,5739.408203,29.6,23.4
16,2013-07-14,25.6,22.8,68.9719696,95.82646942,30.12744144,23.19593226,6.989253521,70.87445013,0.748318015,0.536764944,0.255883699,0.355191355,1.833118696,0.40158699,0.0,0.0,37.4697,126.995,82.2912,2.2579,5726.639648,29.0,23.2
17,2013-07-14,25.2,23.1,69.11745453,96.87931061,30.03503423,23.09528105,6.542679479,73.21972079,0.759072184,0.80377584,0.334900112,0.392355391,5.084005296,0.286364567,0.0,0.0,37.6181,127.099,53.4712,0.697,5743.178711,29.2,22.8
18,2013-07-14,26.6,24.0,67.63912964,95.79582214,30.28856101,23.23464212,6.722074091,68.44512365,0.774319687,0.583191146,0.323170286,0.362159209,2.258901456,0.38778313,0.0,0.0,37.4832,127.024,56.4448,1.2313,5733.504395,31.2,24.0
19,2013-07-14,24.8,22.9,65.22212982,96.69680023,29.84587077,23.46384472,8.57798483,40.6107355,0.765691643,0.65310696,0.348146141,0.366466307,5.696393552,1.036966523,0.0,0.0,37.5776,126.938,75.0924,1.7678,5766.221191,28.9,23.6
20,2013-07-14,25.0,24.019624413145543,64.03771494966634,99.84952545,28.559865,22.96368932,11.77424635,51.59968023,0.811590022,0.830438574,0.279866746,0.340106884,6.88076187,0.815331679,0.0,0.0,37.6181,127.004,146.554,4.7296,5807.616699,28.7,23.4
21,2013-07-14,25.4,22.9,63.09380722,94.96160126,30.70639045,23.6448001,7.356485099,25.3059284,0.728635763,0.753697216,0.336560013,0.29974117123819094,4.55708073,0.44168967,0.0,0.0,37.5507,127.04,26.298,0.5721,5731.151367,28.8,23.5
22,2013-07-14,26.8,24.019624413145543,68.81653595,94.54647827,30.01560386,23.58461197,6.886460165,34.42916954,0.746825291,0.718059441,0.368722698,0.364025973,2.962552907,0.368075192,0.0,0.0,37.5102,127.086,21.9668,0.1332,5723.705566,29.83253833049404,23.9
23,2013-07-14,26.1,23.6,68.74047852,95.69146729,29.58826751,23.96698046,8.294420898,46.01466433,0.789735372,0.609606113,0.311148333,0.346897172,4.497798588,0.895648669,0.0,0.0,37.5372,126.891,15.5876,0.1554,5722.567871,30.2,24.2
24,2013-07-14,25.9,23.8,65.51909637,94.66802216,30.27816873,23.96286038,8.345857739,34.63707709,0.802463932,0.620653663,0.315991773,0.34073343,3.646493712,0.716480722,0.0,0.0,37.5237,126.909,17.2956,0.2223,5721.03418,29.8,24.2
25,2013-07-14,25.8,23.7,61.72214127,93.61732483,30.77581764,23.88359259,7.689310561,26.16362731,0.811241782,0.637484918,0.359580499,0.361723243,3.533290057,0.595792373,0.1492946584117647,0.0,37.5237,126.97,19.5844,0.2713,5726.839355,29.8,23.8
1,2013-07-15,25.8,22.1,82.12758636,95.31803894,25.55476013,23.38054704,15.70610845,33.97015405,0.56267809,0.732706346,0.683002819,0.712081115,0.0,0.0,0.066823641,0.001953125,37.6046,126.991,212.335,2.785,5855.396973,25.7,22.4
2,2013-07-15,28.1,23.3,77.17967224,91.48349762,27.3204124,24.5294308,10.67466373,29.64750952,0.596160047,0.763435132,0.68199201,0.682075412,0.0,0.0,0.052882348,0.0,37.6046,127.032,44.7624,0.5141,5727.288086,28.5,24.1
3,2013-07-15,28.9,23.4,73.24276733,87.39316559,27.83848535,25.20123457,10.82409939,14.13754682,0.553792578,0.737162309,0.669692025,0.29974117123819094,0.00143523,0.0,0.021067838,0.001909322,37.5776,127.058,33.3068,0.2661,5721.618652,29.0,25.3
4,2013-07-15,29.3,23.7,85.43811035,98.01972198,26.851137,23.86665555,12.08639197,40.99370191,0.629340505,0.713178972,0.624626177,0.655791482,0.0,0.0,0.11214883,0.0,37.645,127.022,45.716,2.5348,5714.666992,29.1,25.1
5,2013-07-15,26.2,23.3,64.03771494966634,93.07430267,26.87653392,24.27273292,10.70846307,50.00813127,0.48172462,0.641847281,0.638505394,0.618737586,1.51e-05,0.0,2.47e-05,0.0,37.5507,127.135,35.038,0.5055,5716.302246,27.6,23.8
6,2013-07-15,29.6,23.9,74.49938965,89.69264221,27.49942631,24.94467342,10.69520245,25.46427147,0.507992686,0.659255866,0.604214318,0.29974117123819094,0.001696383,0.0,0.005021269,0.003579172,37.5102,127.042,54.6384,0.1457,5730.499023,30.7,26.0
7,2013-07-15,28.8,23.9,80.66603088,88.56986237,26.80763885,24.76844547,12.93666154,68.35921399,0.568540225,0.69989819,0.56990664,0.589985299,0.000809547,0.0,0.019457299,0.003585456,37.5776,126.838,12.37,0.0985,5706.640625,28.7,24.9
8,2013-07-15,29.3,24.019624413145543,76.50879669,88.26626587,27.2665824,24.59654224,12.59008946,30.93422516,0.485846748,0.64607612,0.593379312,0.609215624,0.005543447,0.0,0.1492946584117647,0.006337381,37.4697,126.91,52.518,1.5629,5719.192871,29.1,26.1
9,2013-07-15,29.2,23.2,79.77306366,89.44097137,26.85813174,24.49697261,13.32955394,55.31068921,0.551534167,0.660902214,0.575491144,0.603971311,0.005700863,0.005381986,0.1492946584117647,0.006144837,37.4967,126.826,50.9312,0.4125,5734.894531,28.7,24.4
10,2013-07-15,28.2,23.3,64.03771494966634,84.61265564,26.03830933,23.93425375,12.39159286,36.65240065,0.512191671,0.600587984,0.597719782,0.579404841,0.002922068,0.0,0.009522906,0.007531281,37.4562,126.955,208.507,5.1782,5735.364746,28.7,24.4
11,2013-07-15,29.7,23.8,75.21547699,89.24144745,27.53712362,25.00481266,10.38198386,25.66348267,0.496485584,0.641737971,0.607722265,0.29974117123819094,0.001733788,0.0,0.003441664,0.002378148,37.5372,127.085,28.7,0.6233,5723.078613,30.5,25.5
12,2013-07-15,27.5,22.9,64.03771494966634,89.22119904,26.85786549,24.66228417,12.83703176,19.96556828,0.542631678,0.718968378,0.650696915,0.642149099,0.002582302,0.0,0.029957158,0.002560437,37.5507,126.988,132.118,0.5931,5780.483887,28.4,23.87390557939914
13,2013-07-15,29.6,24.0,73.50151062,87.38598633,27.45253883,25.04240105,10.26650825,18.60924284,0.505721337,0.696376884,0.641120395,0.664031431,0.0,0.0,0.014221198,0.001353436,37.5776,127.083,59.8324,2.6865,5715.945801,29.8,25.8
14,2013-07-15,28.6,24.2,73.55028534,81.48666382,27.67572208,25.3715763,12.65762281,16.86899167,0.502305981,0.659191097,0.60649506,0.593788369,0.004826901,0.0,0.021915297,0.004980161,37.4967,126.927,30.968,0.618,5714.919434,29.3,25.4
15,2013-07-15,28.9,23.4,72.06732178,86.62586212,27.61674515,25.53492132,12.53466676,22.83439219,0.500964179,0.722964461,0.624134151,0.622363007,0.003027852,0.0,0.039502529,0.003255208,37.5507,126.937,30.0464,0.8552,5725.915039,28.4,24.3
16,2013-07-15,28.3,23.2,77.19467163,88.73651123,27.21009145,24.51788839,10.94927653,53.64814846,0.512291603,0.588421278,0.566134067,0.494542107,0.001561124,0.0,0.006168305,0.006326267,37.4697,126.995,82.2912,2.2579,5712.382324,28.9,24.0
17,2013-07-15,28.9,22.8,79.15744781,93.03031921,26.79355201,23.89154076,9.807853381,48.65473942,0.537533073,0.717889724,0.651023023,0.684750524,0.0,0.0,0.029025863,0.0,37.6181,127.099,53.4712,0.697,5729.48584,29.3,24.2
18,2013-07-15,30.0,24.0,77.10137939,91.58325195,27.27870105,24.57826328,9.881338557,50.91234163,0.505593534,0.614717447,0.564239886,0.29974117123819094,0.000603818,0.0,0.1492946584117647,0.004799432,37.4832,127.024,56.4448,1.2313,5719.58252,31.9,25.6
19,2013-07-15,28.7,23.7,73.32410431,87.18769836,27.09580263,25.19389016,12.60586266,26.6666948,0.519582455,0.736497299,0.633560769,0.655049953,0.001953125,0.0,0.041226231,0.002833714,37.5776,126.938,75.0924,1.7678,5752.715332,28.4,24.4
20,2013-07-15,28.4,23.4,85.94733429,97.28198242,25.91122836,23.38464523,17.67845686,31.3560816,0.577203734,0.684947458,0.66938838,0.29974117123819094,0.0,0.0,0.09005336,0.001526735,37.6181,127.004,146.554,4.7296,5794.404297,28.3,24.7
21,2013-07-15,28.6,23.5,73.5644989,89.31835175,27.93490205,25.16759838,11.1186346,14.2441058,0.537004883,0.71723802,0.665855202,0.29974117123819094,0.002357702,0.0,0.018197611,0.002492561,37.5507,127.04,26.298,0.5721,5717.564453,29.0,24.7
22,2013-07-15,29.5,23.9,64.03771494966634,90.9245224,27.43067479,24.97982173,10.53780856,37.30538853,0.469618304,0.630376093,0.592148232,0.539401525,0.0,0.0,0.0,0.002491869,37.5102,127.086,21.9668,0.1332,5710.013672,31.1,26.1
23,2013-07-15,29.9,24.3,76.70134735,84.83959961,27.34788653,25.20979511,12.26347719,44.30094465,0.528080218,0.710258158,0.60410643,0.60580111,0.003594283,0.0,0.035601377,0.004527676,37.5372,126.891,15.5876,0.1554,5708.915039,29.5,25.7
24,2013-07-15,29.5,24.2,74.64834595,83.08688354,27.56615359,25.39908497,12.46605261,28.66363041,0.503198127,0.704979159,0.608720971,0.592420155,0.004242176,0.0,0.034892012,0.004269443,37.5237,126.909,17.2956,0.2223,5707.32959,29.3,26.1
25,2013-07-15,29.4,23.9,72.12210846,87.03281403,27.95363792,25.49947784,11.99585164,17.63251291,0.541083181,0.683328475,0.618831642,0.601744361,0.003227263,0.0,0.024066381,0.003794468,37.5237,126.97,19.5844,0.2713,5713.243652,30.0,26.1
1,2013-07-16,25.2,23.3,65.77024841,99.74639893,27.05225482,21.36419853,12.74647226,92.37936604,0.950321509,0.458469364,0.065711132,0.268743363,3.98911943,0.015712469,0.0,0.0,37.6046,126.991,212.335,2.785,5841.619141,23.1,21.2
2,2013-07-16,28.0,24.3,57.22783661,97.35803223,29.32054176,22.76060596,10.35726573,80.80303474,0.915964408,0.4037353,0.032947557,0.245006568,5.126876752,0.004334608,0.0,0.0,37.6046,127.032,44.7624,0.5141,5713.085449,26.8,23.6
3,2013-07-16,28.8,25.6,51.63867569,94.98583984,30.17046614,23.08149429,8.209924160266006,46.27738537,0.914937475,0.418437445,0.053556535,0.298072794,6.898752699,0.0,0.1492946584117647,0.0,37.5776,127.058,33.3068,0.2661,5707.422852,26.2,23.5
4,2013-07-16,28.7,25.2,63.7741127,99.38368988,28.84267651,22.48821717,9.05033951,103.8849533,0.887899355,0.39422433,0.0267867,0.205553305,4.928968757,0.011492679,0.0,0.0,37.645,127.022,45.716,2.5348,5700.435059,27.2,24.0
5,2013-07-16,27.5,23.8,63.09519577,95.5125351,28.63866658,23.12261829,10.28286405,117.9209412,0.86282714,0.436936735,0.084601164,0.278780194,2.840065312,0.003576244,0.0,0.0,37.5507,127.135,35.038,0.5055,5701.980957,26.7,24.3
6,2013-07-16,30.5,26.0,58.73048401,94.57524109,28.87429963,22.84497467,10.27228983,59.71868865,0.921874742,0.472450606,0.081454662,0.297058652,3.622472396,0.004723823,0.0,0.014634895,37.5102,127.042,54.6384,0.1457,5716.173828,27.0,23.9
7,2013-07-16,28.4,26.1,70.97107697,96.77497101,26.94696567,22.65769425,9.442935189,120.5552488,0.89679001,0.32319882,0.053350953,0.31899819,3.118440986,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5692.382324,25.8,23.4
8,2013-07-16,29.1,26.2,64.03771494966634,96.14496613,28.11763481,22.481146,10.46430735,67.96657797,0.871630905,0.449637213,0.083795831,0.336442061,5.588912281,0.006771481,0.0,0.0,37.4697,126.91,52.518,1.5629,5704.723633,26.3,23.3
9,2013-07-16,27.9,24.9,67.71302032,97.0956955,27.43803857,22.31891752,10.66470265,111.2067702,0.861813095,0.361203598,0.05958477,0.332074627,5.050242292,0.0,0.0,0.0,37.4967,126.826,50.9312,0.4125,5720.690918,25.5,22.9
10,2013-07-16,28.5,25.0,66.81438446,98.06304169,26.76814997,21.37283146,11.55669832,78.6134208,0.886278901,0.491567292,0.079765144,0.31869856,4.476977999,0.01121552,0.0,0.006714055,37.4562,126.955,208.507,5.1782,5719.606934,25.3,23.3
11,2013-07-16,30.0,25.7,55.9496727,93.51224518,29.48348997,23.20354005,10.17913431,66.98855495,0.873294655,0.44564695,0.089483489,0.29974117123819094,3.398592923,0.003608862,0.0,0.0,37.5372,127.085,28.7,0.6233,5708.97998,27.1,23.9
12,2013-07-16,27.1,24.2,56.0589447,97.03652191,28.67969428,22.26772672,11.09926798,54.3038396,0.937306619,0.404459312,0.077871432,0.29974117123819094,6.791663637,0.0,0.1492946584117647,0.000890137,37.5507,126.988,132.118,0.5931,5766.102051,24.9,22.1
13,2013-07-16,29.6,26.1,51.06199265,93.67378998,30.06456098,23.09957733,10.24857235,59.5233506,0.864777704,0.445942376,0.066412443,0.298663762,6.092202986,1.41e-05,0.1492946584117647,0.0,37.5776,127.083,59.8324,2.6865,5701.450195,26.7,23.9
14,2013-07-16,28.5,25.8,59.28300476,95.65573883,28.9618005,22.82438701,10.57143807,44.86790927,0.864184621,0.418277312,0.08135602,0.31669285,6.460720891,0.002646328,0.0,0.0,37.4967,126.927,30.968,0.618,5700.619629,26.3,23.2
15,2013-07-16,27.4,24.019624413145543,58.67697906,96.22315979,28.89722165,22.85611514,10.1350705,54.42252795,0.917330851,0.355073256,0.083794273,0.29974117123819094,5.40119419,0.0,0.1492946584117647,0.0,37.5507,126.937,30.0464,0.8552,5711.833496,25.3,23.0
